time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
20.100032,-0.137474,3.291999,0.916395,52.51,0.220000,-0.668142,-0.045764,3.369054,0.000000,-0.092541,-0.076512,-0.236856
20.200082,-0.126214,3.306360,0.895198,51.29,0.220000,-0.674745,-0.036062,3.376770,0.000000,-0.091004,-0.069874,-0.232214
20.300117,-0.114672,3.320462,0.874513,50.11,0.220000,-0.681388,-0.026184,3.384365,0.000000,-0.089360,-0.063369,-0.228167
20.400088,-0.102794,3.334349,0.851345,48.78,0.220000,-0.684515,-0.016127,3.391836,0.000000,-0.087552,-0.056948,-0.221713
20.500123,-0.090617,3.347907,0.827364,47.40,0.220000,-0.684459,-0.005889,3.399182,0.000000,-0.085633,-0.050733,-0.214553
20.600160,-0.078116,3.361166,0.802133,45.96,0.220000,-0.680859,0.004534,3.406399,0.000000,-0.083573,-0.044684,-0.206241
20.700088,-0.065499,3.373891,0.776030,44.46,0.220000,-0.673951,0.015143,3.413484,0.000000,-0.081573,-0.039027,-0.197143
20.800072,-0.052588,3.386207,0.747573,42.83,0.220000,-0.661880,0.025941,3.420433,0.000000,-0.079471,-0.033645,-0.185809
20.900102,-0.039214,3.398248,0.719754,41.24,0.220000,-0.647306,0.036928,3.427241,0.000000,-0.077102,-0.028399,-0.175236
21.000035,-0.025408,3.410065,0.697261,39.95,0.220000,-0.637267,0.048108,3.433905,0.000000,-0.074483,-0.023224,-0.170089
21.100120,-0.011490,3.421472,0.677220,38.80,0.220000,-0.632167,0.059481,3.440420,0.000000,-0.071962,-0.018319,-0.167543
21.200211,0.002856,3.432710,0.653789,37.46,0.220000,-0.625441,0.071051,3.446781,0.000000,-0.069209,-0.013427,-0.161735
21.300044,0.017465,3.443646,0.633382,36.29,0.220000,-0.620736,0.082820,3.452986,0.000000,-0.066359,-0.008662,-0.159034
21.400104,0.032559,3.454520,0.615332,35.26,0.220000,-0.619038,0.094787,3.459026,0.000000,-0.063249,-0.003806,-0.158865
21.500145,0.042636,3.461531,0.600738,34.42,0.220000,-0.628402,0.106953,3.464897,0.000000,-0.065354,-0.002641,-0.162286
21.600038,0.057877,3.471749,0.579914,33.23,0.220000,-0.631836,0.119321,3.470593,0.000000,-0.062474,0.001918,-0.159590
21.700108,0.073564,3.481797,0.558054,31.97,0.220000,-0.630357,0.131889,3.476106,0.000000,-0.059370,0.006478,-0.156033
21.800130,0.089565,3.491531,0.536184,30.72,0.220000,-0.625464,0.144657,3.481431,0.000000,-0.056147,0.010919,-0.152604
21.900029,0.105337,3.500659,0.512532,29.37,0.220000,-0.617470,0.157628,3.486562,0.000000,-0.053335,0.014956,-0.147518
22.000107,0.121231,3.509366,0.487516,27.93,0.220000,-0.606466,0.170798,3.491491,0.000000,-0.050624,0.018766,-0.141254
22.100156,0.137072,3.517524,0.463508,26.56,0.220000,-0.594886,0.184169,3.496211,0.000000,-0.048160,0.022240,-0.136143
22.200089,0.153643,3.525581,0.442199,25.34,0.220000,-0.573926,0.196962,3.500525,0.000000,-0.045146,0.025836,-0.133865
22.300101,0.170219,3.533212,0.420709,24.10,0.220000,-0.551067,0.210019,3.504727,0.000000,-0.042333,0.029230,-0.131577
22.400210,0.187280,3.540630,0.399841,22.91,0.213056,-0.529983,0.223597,3.508863,0.000000,-0.039242,0.032638,-0.130086
22.500042,0.204417,3.547671,0.380353,21.79,0.186527,-0.515639,0.237713,3.512868,0.000000,-0.036226,0.035923,-0.130080
22.600182,0.222093,3.554591,0.366179,20.98,0.168921,-0.509070,0.252266,3.516658,0.000000,-0.032900,0.039325,-0.135608
22.700136,0.233602,3.558934,0.356203,20.41,0.177844,-0.531071,0.267127,3.520165,0.000000,-0.035899,0.040413,-0.145457
22.800024,0.250424,3.564884,0.323004,18.51,0.178940,-0.536756,0.282187,3.523350,0.000000,-0.033755,0.043377,-0.132230
22.900069,0.266624,3.569980,0.285756,16.37,0.180808,-0.533099,0.297376,3.526197,0.000000,-0.032430,0.045756,-0.115144
23.000105,0.283125,3.574500,0.249224,14.28,0.182027,-0.521137,0.312663,3.528701,0.000000,-0.030973,0.047840,-0.098933
23.100027,0.300101,3.578492,0.212356,12.17,0.182245,-0.503562,0.328045,3.530859,0.000000,-0.029190,0.049690,-0.082521
23.200085,0.311313,3.580764,0.187315,10.73,0.201639,-0.514252,0.343530,3.532680,0.000000,-0.033349,0.050117,-0.078124
23.300142,0.333858,3.584504,0.141192,8.09,0.189616,-0.479414,0.359132,3.534179,0.000000,-0.026328,0.052318,-0.052800
23.400062,0.351187,3.586674,0.118571,6.79,0.184251,-0.459999,0.374862,3.535364,0.000000,-0.024647,0.053266,-0.051108
23.500113,0.363023,3.587866,0.091340,5.23,0.202082,-0.460547,0.390726,3.536236,0.000000,-0.028618,0.053557,-0.044987
23.600148,0.380712,3.589235,0.063537,3.64,0.207043,-0.459166,0.406727,3.536791,0.000000,-0.026863,0.054357,-0.038444
23.700051,0.398433,3.590108,0.036296,2.08,0.208066,-0.451935,0.422859,3.537022,0.000000,-0.025177,0.054999,-0.032586
23.800106,0.417005,3.590577,0.014474,0.83,0.204195,-0.444510,0.439108,3.536918,0.000000,-0.022777,0.055583,-0.032326
23.900136,0.436013,3.590704,-0.000430,-0.02,0.197066,-0.440029,0.455458,3.536470,0.000000,-0.020041,0.056176,-0.039127
24.000086,0.455173,3.590608,-0.010659,-0.61,0.188198,-0.440381,0.471896,3.535668,0.000000,-0.017233,0.056907,-0.050729
24.100132,0.474076,3.590255,-0.027607,-1.58,0.181163,-0.440613,0.488410,3.534504,0.000000,-0.014780,0.057747,-0.055773
24.200150,0.492540,3.589565,-0.048044,-2.75,0.177151,-0.440750,0.504989,3.532971,0.000000,-0.012834,0.058621,-0.057460
24.300107,0.510655,3.588481,-0.071218,-4.08,0.176046,-0.440961,0.521624,3.531062,0.000000,-0.011289,0.059478,-0.056529
24.400119,0.528408,3.586966,-0.100071,-5.73,0.178628,-0.439815,0.538305,3.528770,0.000000,-0.010162,0.060289,-0.050062
24.500134,0.545626,3.584938,-0.134586,-7.71,0.184563,-0.431507,0.555022,3.526091,0.000000,-0.009610,0.060973,-0.038061
24.600129,0.562614,3.582339,-0.169464,-9.71,0.192388,-0.422234,0.571764,3.523019,0.000000,-0.009309,0.061480,-0.025815
24.699997,0.579653,3.579140,-0.201711,-11.56,0.200124,-0.415480,0.588519,3.519549,0.000000,-0.008948,0.061776,-0.016288
24.800092,0.597104,3.575297,-0.230712,-13.22,0.205668,-0.411484,0.605264,3.515679,0.000000,-0.008212,0.061838,-0.010175
24.900031,0.614570,3.570962,-0.253897,-14.55,0.209475,-0.412672,0.621987,3.511405,0.000000,-0.007420,0.061802,-0.009950
25.000106,0.626403,3.567795,-0.269548,-15.44,0.220000,-0.438196,0.638677,3.506724,0.000000,-0.012256,0.063345,-0.017395
25.100167,0.644554,3.562592,-0.286981,-16.44,0.220000,-0.454998,0.655330,3.501634,0.000000,-0.010730,0.063259,-0.023154
25.200056,0.663279,3.556920,-0.299985,-17.19,0.220000,-0.468525,0.671934,3.496133,0.000000,-0.008545,0.063100,-0.033397
25.300112,0.681699,3.551121,-0.310519,-17.79,0.220000,-0.483336,0.688472,3.490221,0.000000,-0.006622,0.063231,-0.046239
25.400135,0.699953,3.545132,-0.322921,-18.50,0.220000,-0.499111,0.704930,3.483899,0.000000,-0.004777,0.063577,-0.057288
25.500058,0.718033,3.538945,-0.336492,-19.28,0.220000,-0.515765,0.721294,3.477167,0.000000,-0.002989,0.064125,-0.067223
25.600115,0.736099,3.532487,-0.350395,-20.08,0.220000,-0.533191,0.737547,3.470026,0.000000,-0.001124,0.064816,-0.076932
25.700037,0.753875,3.525827,-0.367193,-21.04,0.220000,-0.550484,0.753675,3.462480,0.000000,0.000601,0.065696,-0.083780
25.800082,0.771269,3.518949,-0.385468,-22.09,0.220000,-0.568780,0.769662,3.454530,0.000000,0.002066,0.066766,-0.089241
25.900196,0.788652,3.511709,-0.404206,-23.16,0.220000,-0.586991,0.785496,3.446181,0.000000,0.003666,0.067875,-0.094311
26.000120,0.805424,3.504326,-0.426028,-24.41,0.220000,-0.582147,0.800468,3.438065,0.000000,0.004856,0.069218,-0.096301
26.100090,0.816421,3.499224,-0.442595,-25.36,0.220000,-0.614773,0.815449,3.429540,0.000000,0.000448,0.073229,-0.103600
26.200124,0.832884,3.491176,-0.466709,-26.74,0.220000,-0.645662,0.830628,3.420356,0.000000,0.001696,0.074682,-0.103404
26.300144,0.849261,3.482787,-0.481385,-27.58,0.220000,-0.679318,0.845958,3.410512,0.000000,0.003072,0.076166,-0.112673
26.400133,0.865856,3.473887,-0.504720,-28.92,0.220000,-0.707105,0.861283,3.400108,0.000000,0.004896,0.077503,-0.113301
26.500104,0.881655,3.464908,-0.529223,-30.32,0.220000,-0.735496,0.876405,3.389252,0.000000,0.006166,0.079118,-0.112773
26.600186,0.897248,3.455526,-0.553156,-31.69,0.220000,-0.763867,0.891216,3.378021,0.000000,0.007465,0.080692,-0.112854
26.700092,0.912755,3.445716,-0.576115,-33.01,0.220000,-0.793045,0.905663,3.366448,0.000000,0.008967,0.082161,-0.113872
26.800184,0.927690,3.435721,-0.603986,-34.61,0.220000,-0.819561,0.919729,3.354560,0.000000,0.010146,0.083799,-0.110021
26.900193,0.942343,3.425319,-0.631565,-36.19,0.220000,-0.843444,0.933417,3.342375,0.000000,0.011343,0.085343,-0.106435
27.000125,0.956585,3.414569,-0.661511,-37.90,0.220000,-0.863229,0.946733,3.329908,0.000000,0.012436,0.086842,-0.100449
27.100085,0.970269,3.403557,-0.693591,-39.74,0.220000,-0.876468,0.959684,3.317171,0.000000,0.013277,0.088383,-0.092316
27.200137,0.983412,3.392250,-0.726960,-41.65,0.220000,-0.883434,0.972271,3.304172,0.000000,0.013881,0.089930,-0.082888
27.300126,0.991896,3.384501,-0.752751,-43.13,0.220000,-0.908390,0.984492,3.290919,0.000000,0.010164,0.095305,-0.080991
27.400166,1.004032,3.372693,-0.790664,-45.30,0.220000,-0.914419,0.996342,3.277416,0.000000,0.010429,0.096894,-0.066945
27.500203,1.015865,3.360266,-0.828470,-47.47,0.220000,-0.908597,1.007812,3.263673,0.000000,0.010734,0.098115,-0.052960
27.600117,1.027112,3.347575,-0.862899,-49.44,0.220000,-0.897017,1.018909,3.249698,0.000000,0.010821,0.099297,-0.042271
27.700181,1.038035,3.334340,-0.898689,-51.49,0.220000,-0.877359,1.029640,3.235502,0.000000,0.010925,0.100183,-0.030199
27.800211,1.048490,3.320702,-0.934617,-53.55,0.220000,-0.850262,1.040014,3.221096,0.000000,0.010932,0.100873,-0.017918
27.900141,1.058424,3.306741,-0.969396,-55.54,0.220000,-0.817854,1.050031,3.206491,0.000000,0.010796,0.101427,-0.006692
28.000171,1.068207,3.291970,-1.002288,-57.43,0.220000,-0.781820,1.059687,3.191702,0.000000,0.010877,0.101371,0.002697
28.100212,1.077488,3.276909,-1.034912,-59.30,0.220000,-0.742413,1.068977,3.176741,0.000000,0.010833,0.101199,0.011897
28.200099,1.086238,3.261649,-1.065091,-61.03,0.220000,-0.702641,1.077894,3.161621,0.000000,0.010656,0.100963,0.018773
28.300113,1.094617,3.245953,-1.095529,-62.77,0.220000,-0.660711,1.086433,3.146357,0.000000,0.010483,0.100455,0.025971
28.400163,1.102686,3.229726,-1.122169,-64.30,0.220000,-0.620887,1.094588,3.130965,0.000000,0.010385,0.099552,0.029459
28.500094,1.107910,3.218618,-1.139356,-65.28,0.220000,-0.598274,1.102356,3.115455,0.000000,0.007842,0.103865,0.023622
28.600146,1.115314,3.202022,-1.163106,-66.64,0.220000,-0.570854,1.109735,3.099844,0.000000,0.007860,0.102812,0.024427
28.700166,1.122212,3.185455,-1.188939,-68.12,0.220000,-0.537801,1.116722,3.084144,0.000000,0.007766,0.101872,0.027434
28.800072,1.128813,3.168388,-1.213157,-69.51,0.220000,-0.503230,1.123319,3.068368,0.000000,0.007775,0.100489,0.028967
28.900125,1.135025,3.151202,-1.234737,-70.75,0.220000,-0.471120,1.129524,3.052534,0.000000,0.007773,0.099072,0.027949
29.000150,1.141026,3.133540,-1.251820,-71.72,0.220000,-0.448397,1.135339,3.036654,0.000000,0.007953,0.097222,0.022563
29.100060,1.146791,3.115507,-1.270731,-72.81,0.220000,-0.426989,1.140765,3.020739,0.000000,0.008289,0.095020,0.019161
29.200154,1.152295,3.097314,-1.282550,-73.48,0.220000,-0.419770,1.145804,3.004807,0.000000,0.008739,0.092708,0.008756
29.300176,1.157690,3.078718,-1.293708,-74.12,0.220000,-0.416669,1.150460,2.988866,0.000000,0.009464,0.089994,-0.002157
29.400093,1.162948,3.059794,-1.306022,-74.83,0.220000,-0.415657,1.154735,2.972929,0.000000,0.010434,0.086933,-0.011754
29.500141,1.167874,3.041199,-1.316777,-75.45,0.220000,-0.418765,1.158634,2.957014,0.000000,0.011441,0.084209,-0.022796
29.600181,1.172714,3.022164,-1.327013,-76.03,0.220000,-0.425620,1.162162,2.941128,0.000000,0.012731,0.081019,-0.034211
29.700096,1.175797,3.009603,-1.334405,-76.46,0.220000,-0.442677,1.165322,2.925280,0.000000,0.012632,0.084248,-0.048296
29.800174,1.180159,2.990973,-1.346929,-77.17,0.220000,-0.456335,1.168120,2.909482,0.000000,0.014167,0.081387,-0.057135
29.900092,1.184198,2.972580,-1.362766,-78.08,0.220000,-0.465098,1.170562,2.893740,0.000000,0.015736,0.078684,-0.062474
30.000101,1.187961,2.954155,-1.376405,-78.86,0.220000,-0.474347,1.172654,2.878065,0.000000,0.017374,0.075896,-0.069877
30.100156,1.191518,2.935250,-1.392832,-79.80,0.220000,-0.480724,1.174402,2.862463,0.000000,0.019148,0.072562,-0.074347
30.200218,1.194693,2.916843,-1.407262,-80.63,0.220000,-0.488517,1.175812,2.846943,0.000000,0.020874,0.069643,-0.080659
30.300062,1.197638,2.898039,-1.422861,-81.52,0.220000,-0.495692,1.176892,2.831513,0.000000,0.022701,0.066202,-0.085598
30.400126,1.200359,2.878843,-1.436714,-82.32,0.220000,-0.504244,1.177649,2.816183,0.000000,0.024624,0.062303,-0.092170
30.500166,1.202767,2.859937,-1.451827,-83.18,0.220000,-0.512528,1.178089,2.800961,0.000000,0.026549,0.058585,-0.097317
30.600076,1.204864,2.841070,-1.468404,-84.13,0.220000,-0.519073,1.178220,2.785853,0.000000,0.028471,0.054773,-0.100815
30.700068,1.206114,2.828375,-1.477919,-84.68,0.220000,-0.538506,1.178049,2.770867,0.000000,0.029721,0.057077,-0.092877
30.800139,1.207745,2.809488,-1.489831,-85.36,0.220000,-0.543757,1.177699,2.755965,0.000000,0.031352,0.053200,-0.080966
30.900055,1.209152,2.790582,-1.504267,-86.19,0.220000,-0.529865,1.177305,2.741093,0.000000,0.032759,0.049282,-0.066529
31.000123,1.210249,2.772012,-1.521302,-87.16,0.220000,-0.495551,1.176954,2.726204,0.000000,0.033856,0.045722,-0.049494
31.100065,1.210981,2.753550,-1.541122,-88.30,0.220000,-0.447080,1.176682,2.711275,0.000000,0.034587,0.042251,-0.029674
31.200046,1.211362,2.734925,-1.559518,-89.35,0.220000,-0.394654,1.176500,2.696314,0.000000,0.034968,0.038623,-0.011278
31.300149,1.211394,2.716120,-1.578970,-90.47,0.220000,-0.339011,1.176396,2.681329,0.000000,0.035000,0.034833,0.008174
31.400171,1.211081,2.697291,-1.594265,-91.34,0.220000,-0.285457,1.176351,2.666326,0.000000,0.034688,0.031008,0.023469
31.500084,1.210535,2.677759,-1.601671,-91.77,0.220000,-0.239007,1.176344,2.651314,0.000000,0.034142,0.026463,0.030875
31.600164,1.209889,2.657926,-1.604358,-91.92,0.218195,-0.203148,1.176357,2.636308,0.000000,0.033496,0.021642,0.033561
31.700230,1.209204,2.637740,-1.606788,-92.06,0.175903,-0.172446,1.176376,2.621303,0.000000,0.032811,0.016466,0.035992
31.800056,1.208738,2.624536,-1.605494,-91.99,0.168719,-0.153977,1.176390,2.606295,0.000000,0.032344,0.018236,0.034698
31.900148,1.208084,2.604881,-1.604759,-91.95,0.150630,-0.137474,1.176396,2.591296,0.000000,0.031691,0.013594,0.033962
32.000174,1.207340,2.586267,-1.618536,-92.74,0.133645,-0.104834,1.176398,2.576298,0.000000,0.030947,0.009985,0.047740
32.100169,1.206386,2.569336,-1.635138,-93.69,0.122865,-0.068247,1.176398,2.561298,0.000000,0.029993,0.008053,0.064342
32.200154,1.205325,2.554212,-1.646261,-94.32,0.119594,-0.036761,1.176397,2.546297,0.000000,0.028932,0.007927,0.075464
32.300125,1.204187,2.540287,-1.657782,-94.98,0.123078,-0.009681,1.176396,2.531299,0.000000,0.027793,0.008998,0.086986
32.400045,1.203035,2.527863,-1.668569,-95.60,0.133054,0.012798,1.176396,2.516302,0.000000,0.026642,0.011561,0.097772
32.500078,1.201773,2.515601,-1.676631,-96.06,0.145298,0.031454,1.176396,2.501308,0.000000,0.025380,0.014304,0.105835
32.600113,1.200390,2.502690,-1.677793,-96.13,0.155576,0.044172,1.176395,2.486312,0.000000,0.023997,0.016399,0.106996
32.700042,1.198885,2.488545,-1.675667,-96.01,0.160908,0.052905,1.176395,2.471311,0.000000,0.022492,0.017243,0.104870
32.800102,1.197298,2.473264,-1.671759,-95.78,0.160989,0.058095,1.176395,2.456313,0.000000,0.020904,0.016971,0.100963
32.900107,1.196246,2.462660,-1.667292,-95.53,0.175179,0.055944,1.176394,2.441312,0.000000,0.019852,0.021368,0.096496
33.000095,1.194714,2.446204,-1.660530,-95.14,0.173519,0.051441,1.176394,2.426309,0.000000,0.018321,0.019909,0.089734
33.100130,1.193260,2.429206,-1.651961,-94.65,0.165536,0.046635,1.176394,2.411309,0.000000,0.016867,0.017917,0.081164
33.200119,1.191885,2.411339,-1.643040,-94.14,0.152789,0.042110,1.176394,2.396306,0.000000,0.015492,0.015048,0.072243
33.300046,1.190620,2.393388,-1.639978,-93.96,0.138532,0.046023,1.176394,2.381305,0.000000,0.014227,0.012086,0.069182
33.400074,1.189502,2.376517,-1.634299,-93.64,0.127474,0.046686,1.176394,2.366308,0.000000,0.013109,0.010220,0.063503
33.500098,1.188575,2.360979,-1.625680,-93.14,0.121933,0.040389,1.176394,2.351311,0.000000,0.012182,0.009685,0.054883
33.600024,1.187849,2.347027,-1.620502,-92.85,0.123955,0.034524,1.176393,2.336311,0.000000,0.011455,0.010722,0.049706
33.700214,1.187213,2.334033,-1.618734,-92.75,0.131203,0.032218,1.176393,2.321313,0.000000,0.010820,0.012756,0.047938
33.800197,1.186624,2.321594,-1.617661,-92.69,0.141989,0.030832,1.176393,2.306309,0.000000,0.010231,0.015315,0.046865
33.900033,1.186035,2.308775,-1.615583,-92.57,0.152531,0.028329,1.176393,2.291301,0.000000,0.009642,0.017471,0.044787
34.000122,1.185628,2.299621,-1.614809,-92.52,0.175302,0.025915,1.176393,2.276301,0.000000,0.009235,0.023331,0.044013
34.100109,1.184993,2.285031,-1.614250,-92.49,0.183487,0.025812,1.176393,2.261303,0.000000,0.008599,0.023738,0.043453
34.200042,1.184291,2.268872,-1.612341,-92.38,0.181501,0.026226,1.176393,2.246305,0.000000,0.007898,0.022570,0.041545
34.300235,1.183620,2.251370,-1.605829,-92.01,0.172214,0.020717,1.176393,2.231310,0.000000,0.007227,0.020097,0.035033
34.400145,1.183073,2.232547,-1.594852,-91.38,0.156307,0.009670,1.176393,2.216307,0.000000,0.006680,0.016260,0.024055
34.500027,1.182702,2.213770,-1.587191,-90.94,0.138609,-0.000428,1.176393,2.201304,0.000000,0.006309,0.012466,0.016395
34.600083,1.182420,2.196030,-1.586775,-90.92,0.123950,-0.002165,1.176393,2.186307,0.000000,0.006027,0.009733,0.015979
34.700102,1.182148,2.179656,-1.587317,-90.95,0.114880,0.000762,1.176393,2.171310,0.000000,0.005755,0.008363,0.016521
34.800018,1.181920,2.165332,-1.586420,-90.90,0.114846,0.001394,1.176393,2.156310,0.000000,0.005527,0.009026,0.015623
34.900069,1.181734,2.152855,-1.584800,-90.80,0.123362,-0.000719,1.176393,2.141313,0.000000,0.005341,0.011557,0.014003
35.000097,1.181574,2.141315,-1.584947,-90.81,0.137635,-0.001749,1.176393,2.126314,0.000000,0.005181,0.015021,0.014151
35.100031,1.181458,2.133343,-1.586384,-90.89,0.165643,-0.001597,1.176393,2.111312,0.000000,0.005065,0.022039,0.015587
35.200077,1.181249,2.120613,-1.588008,-90.99,0.181830,0.000081,1.176393,2.096313,0.000000,0.004856,0.024316,0.017212
35.300116,1.181007,2.106365,-1.587882,-90.98,0.189210,0.000710,1.176393,2.081313,0.000000,0.004614,0.025074,0.017086
35.400139,1.180716,2.089511,-1.588586,-91.02,0.184765,0.003450,1.176393,2.066310,0.000000,0.004323,0.023223,0.017790
35.500058,1.180375,2.071037,-1.589009,-91.04,0.171640,0.007193,1.176393,2.051305,0.000000,0.003982,0.019738,0.018212
35.600115,1.180030,2.051855,-1.587286,-90.94,0.153466,0.008172,1.176393,2.036306,0.000000,0.003637,0.015564,0.016489
35.700028,1.179781,2.032874,-1.580856,-90.58,0.134462,0.001669,1.176393,2.021306,0.000000,0.003388,0.011569,0.010059
35.800040,1.179642,2.015208,-1.577677,-90.39,0.119666,-0.002876,1.176393,2.006310,0.000000,0.003249,0.008905,0.006881
35.900095,1.179521,1.999389,-1.579598,-90.50,0.075891,-0.611388,1.172584,1.997411,0.000000,0.015527,-0.015098,0.008802
36.000034,1.179392,1.985874,-1.580805,-90.57,0.043312,-0.701334,1.168810,1.989294,0.000000,0.014378,-0.011517,0.010008
36.100093,1.179279,1.978560,-1.594986,-91.39,0.085345,-0.049610,1.169035,1.972918,0.000000,0.002886,0.017265,0.024190
36.200109,1.178934,1.970899,-1.644895,-94.25,0.114399,-0.350387,1.166047,1.959776,0.000000,0.019771,0.003745,0.074099
36.300046,1.178304,1.964654,-1.690710,-96.87,0.146757,-0.406202,1.162385,1.947122,0.000000,0.020310,0.014668,0.119913
36.400079,1.177157,1.956049,-1.714317,-98.22,0.174355,-0.226013,1.159854,1.933647,0.000000,0.017912,0.021703,0.143520
36.500106,1.175299,1.944427,-1.743703,-99.91,0.195718,-0.004303,1.158712,1.918833,0.000000,0.015371,0.026962,0.172906
36.600048,1.172424,1.929439,-1.775170,-101.71,0.102795,-2.840000,1.145835,1.935563,0.000000,0.054079,-0.094613,0.204374
36.700068,1.168641,1.912182,-1.795885,-102.90,0.045908,-0.111666,1.145458,1.919996,0.000000,0.001375,0.032485,0.225089
36.800113,1.165044,1.897508,-1.848768,-105.93,-0.042090,1.754582,1.158787,1.913370,0.000000,-0.031083,-0.038969,0.277972
36.900026,1.162698,1.890314,-1.921312,-110.08,-0.115560,2.690760,1.178376,1.913951,0.000000,-0.045501,-0.050737,0.350516
37.000184,1.162600,1.890107,-1.861876,-106.68,-0.093563,2.472186,1.192962,1.910781,0.000000,-0.039463,-0.028813,0.291079
37.100124,1.163402,1.893789,-1.713945,-98.20,-0.014375,1.920625,1.202800,1.903957,0.000000,-0.043808,-0.014417,0.143149
37.200070,1.163672,1.898813,-1.532662,-87.82,0.043211,1.485531,1.205078,1.901461,0.000000,-0.034574,-0.022327,-0.038134
37.300094,1.163404,1.901532,-1.408492,-80.70,0.078295,0.828848,1.206321,1.898430,0.000000,-0.043188,-0.008121,-0.162304
37.400118,1.163187,1.902599,-1.228713,-70.40,0.154815,0.505042,1.208892,1.890578,0.000000,-0.050375,0.010586,-0.342083
37.500043,1.164886,1.898869,-1.096316,-62.81,0.220000,0.717597,1.213789,1.883385,0.000000,-0.057696,0.006880,-0.474481
37.600103,1.169711,1.890699,-0.999818,-57.29,0.220000,0.705525,1.221273,1.874513,0.000000,-0.063381,0.011932,-0.570978
37.700137,1.178143,1.878468,-0.942092,-53.98,0.220000,0.675424,1.230989,1.864379,0.000000,-0.066213,0.010652,-0.628704
37.800032,1.188783,1.864461,-0.903845,-51.79,0.220000,0.898451,1.243743,1.855433,0.000000,-0.072800,0.000992,-0.666952
37.900087,1.200505,1.850082,-0.870932,-49.90,0.220000,0.326501,1.256124,1.838119,0.000000,-0.067528,0.024670,-0.699864
38.000107,1.212725,1.835988,-0.840543,-48.16,0.220000,0.156335,1.269827,1.817249,0.000000,-0.072877,0.028892,-0.730253
38.100024,1.225381,1.822251,-0.813439,-46.61,0.220000,0.146261,1.286143,1.795249,0.000000,-0.081481,0.043095,-0.757357
38.200126,1.234333,1.812915,-0.799619,-45.81,0.220000,0.117495,1.303274,1.773249,0.000000,-0.087184,0.078458,-0.771177
38.300186,1.248334,1.798711,-0.786971,-45.09,0.220000,-0.291734,1.313723,1.751249,0.000000,-0.067709,0.107244,-0.783825
38.400098,1.267414,1.779742,-0.779722,-44.67,0.220000,-0.393107,1.324643,1.729249,0.000000,-0.068658,0.092843,-0.791075
38.500125,1.277030,1.770243,-0.779694,-44.67,0.220000,-0.926959,1.328691,1.707249,0.000000,-0.047316,0.130331,-0.791102
38.600024,1.291156,1.756272,-0.781123,-44.76,0.220000,-1.234740,1.330714,1.685249,0.000000,-0.039268,0.156167,-0.789674
38.700022,1.304426,1.742946,-0.795758,-45.59,0.220000,-0.311642,1.352714,1.663249,0.000000,-0.167730,0.150653,-0.775038
38.800052,1.316327,1.730444,-0.828672,-47.48,0.220000,-1.861151,1.346526,1.641249,0.000000,0.046918,0.172900,-0.742125
38.900098,1.327786,1.717467,-0.861807,-49.38,0.220000,-2.191024,1.338293,1.619249,0.000000,-0.000330,0.139084,-0.708989
39.000024,1.338847,1.704248,-0.894661,-51.26,0.220000,-1.345433,1.345600,1.597249,0.000000,-0.040926,0.139376,-0.676135
39.100046,1.347231,1.693107,-0.965118,-55.30,0.220000,-1.939224,1.343298,1.575249,0.000000,0.017259,0.163451,-0.605678
39.200109,1.354313,1.681867,-1.047933,-60.04,0.220000,-1.936136,1.340933,1.553249,0.000000,0.016834,0.180955,-0.522863
39.300004,1.360556,1.669997,-1.127077,-64.58,0.220000,-2.840000,1.318933,1.531249,0.000000,0.102309,0.185930,-0.438640
39.400120,1.365681,1.657933,-1.211710,-69.43,0.220000,-2.054741,1.316901,1.509249,0.000000,0.003111,0.222511,-0.333862
39.500143,1.369139,1.647192,-1.312359,-75.19,0.220000,-2.583474,1.302281,1.487249,0.000000,0.096033,0.202389,-0.212928
39.600081,1.370810,1.639838,-1.380818,-79.12,0.220000,-2.058135,1.296830,1.465249,0.000000,0.064217,0.210192,-0.124042
39.700134,1.372461,1.628163,-1.480690,-84.84,0.220000,-1.452734,1.297998,1.443249,0.000000,0.062988,0.210228,-0.003561
39.800134,1.372899,1.616736,-1.582542,-90.67,0.220000,-1.490386,1.291841,1.421249,0.000000,0.095856,0.227862,0.119048
39.900120,1.372182,1.604129,-1.668132,-95.58,0.220000,-1.111521,1.287504,1.399249,0.000000,0.087400,0.222444,0.225548
40.000135,1.370258,1.589706,-1.737544,-99.55,0.220000,-0.364783,1.292496,1.377249,0.000000,0.057796,0.223208,0.316030
40.100137,1.367284,1.574893,-1.798721,-103.06,0.220000,-0.005172,1.297672,1.355249,0.000000,0.066422,0.218290,0.398429
40.200057,1.363131,1.558688,-1.840012,-105.42,0.220000,-0.144816,1.293712,1.333249,0.000000,0.084586,0.216009,0.461074
40.300003,1.357969,1.540657,-1.856305,-106.36,0.220000,0.036916,1.290803,1.313509,0.000000,0.068715,0.221284,0.498877
40.400082,1.352232,1.521238,-1.857928,-106.45,0.220000,0.348455,1.292146,1.296990,0.000000,0.052371,0.224469,0.522185
40.500054,1.346397,1.501373,-1.853817,-106.22,0.220000,0.625285,1.296645,1.280832,0.000000,0.041642,0.224627,0.539880
40.600107,1.342616,1.488265,-1.848650,-105.92,0.220000,0.481536,1.297372,1.261992,0.000000,0.050714,0.234367,0.556678
