time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
20.800072,0.359137,2.661282,0.970631,55.61,0.220000,-0.599829,0.481319,2.816261,0.000000,-0.114960,-0.143034,-0.408867
20.900102,0.366516,2.671843,0.952046,54.55,0.220000,-0.618032,0.492900,2.823041,0.000000,-0.118586,-0.139268,-0.407528
21.000035,0.378036,2.687624,0.928645,53.21,0.220000,-0.638594,0.504621,2.829616,0.000000,-0.118252,-0.130128,-0.401474
21.100120,0.389836,2.702976,0.903127,51.75,0.220000,-0.656275,0.516457,2.835979,0.000000,-0.117850,-0.121278,-0.393450
21.200211,0.401390,2.717231,0.874566,50.11,0.220000,-0.656409,0.527877,2.841950,0.000000,-0.117888,-0.113370,-0.382511
21.300044,0.413341,2.731122,0.845161,48.42,0.220000,-0.656532,0.539483,2.847784,0.000000,-0.117697,-0.105649,-0.370814
21.400104,0.426281,2.745217,0.812063,46.53,0.220000,-0.642910,0.551008,2.853394,0.000000,-0.116741,-0.097573,-0.355596
21.500145,0.439246,2.758486,0.780718,44.73,0.220000,-0.633088,0.562943,2.858969,0.000000,-0.115957,-0.090148,-0.342266
21.600038,0.453044,2.771743,0.748927,42.91,0.220000,-0.626543,0.575419,2.864514,0.000000,-0.114520,-0.082552,-0.328603
21.700108,0.467397,2.784663,0.718337,41.16,0.220000,-0.624608,0.588387,2.869961,0.000000,-0.112751,-0.075119,-0.316317
21.800130,0.477236,2.793097,0.699393,40.07,0.220000,-0.638058,0.601726,2.875234,0.000000,-0.115689,-0.071979,-0.315813
21.900029,0.492195,2.805310,0.670418,38.41,0.220000,-0.639211,0.614784,2.880156,0.000000,-0.113691,-0.064857,-0.305405
22.000107,0.507276,2.816879,0.638234,36.57,0.220000,-0.635655,0.628047,2.884878,0.000000,-0.111792,-0.058184,-0.291972
22.100156,0.522639,2.827898,0.606771,34.77,0.220000,-0.622603,0.641171,2.889337,0.000000,-0.109806,-0.051849,-0.279407
22.200089,0.538502,2.838599,0.581073,33.29,0.220000,-0.622019,0.654666,2.893654,0.000000,-0.107501,-0.045609,-0.272739
22.300101,0.554266,2.848665,0.555379,31.82,0.220000,-0.621607,0.668225,2.897754,0.000000,-0.105500,-0.039781,-0.266246
22.400210,0.570728,2.858568,0.526783,30.18,0.220000,-0.613277,0.682308,2.901832,0.000000,-0.103008,-0.033887,-0.257028
22.500042,0.587041,2.867716,0.496632,28.45,0.220000,-0.605826,0.696995,2.905829,0.000000,-0.100814,-0.028495,-0.246360
22.600182,0.604037,2.876561,0.464412,26.61,0.220000,-0.599832,0.712167,2.909613,0.000000,-0.098170,-0.023169,-0.233841
22.700136,0.615597,2.882190,0.442894,25.38,0.220000,-0.607844,0.727646,2.913069,0.000000,-0.101118,-0.020794,-0.232148
22.800024,0.638162,2.892364,0.404137,23.16,0.220000,-0.604566,0.743277,2.916127,0.000000,-0.093230,-0.013607,-0.213362
22.900069,0.655512,2.899486,0.375834,21.53,0.220000,-0.606726,0.758962,2.918760,0.000000,-0.090756,-0.009202,-0.205222
23.000105,0.672771,2.906081,0.354492,20.31,0.220000,-0.620971,0.774656,2.920969,0.000000,-0.088541,-0.005042,-0.204201
23.100027,0.690447,2.912349,0.325717,18.66,0.220000,-0.631042,0.790359,2.922765,0.000000,-0.086057,-0.000915,-0.195883
23.200085,0.707834,2.917973,0.298425,17.10,0.220000,-0.641114,0.806094,2.924154,0.000000,-0.084042,0.002862,-0.189234
23.300142,0.725128,2.923037,0.271271,15.54,0.220000,-0.638404,0.821248,2.925218,0.000000,-0.082271,0.006388,-0.182880
23.400062,0.743412,2.927850,0.245740,14.08,0.220000,-0.641737,0.836572,2.925968,0.000000,-0.079636,0.009979,-0.178277
23.500113,0.755415,2.930763,0.230494,13.21,0.220000,-0.648567,0.851751,2.926483,0.000000,-0.083439,0.011991,-0.184141
23.600148,0.773557,2.934764,0.202478,11.60,0.220000,-0.655000,0.867359,2.926688,0.000000,-0.081232,0.015423,-0.177384
23.700051,0.792011,2.938249,0.171384,9.82,0.220000,-0.656345,0.883531,2.926531,0.000000,-0.078813,0.018677,-0.167673
23.800106,0.810386,2.941149,0.141593,8.11,0.220000,-0.655758,0.900184,2.925984,0.000000,-0.076610,0.021692,-0.159446
23.900136,0.828339,2.943422,0.110614,6.34,0.220000,-0.635640,0.916593,2.925207,0.000000,-0.074928,0.024431,-0.150172
24.000086,0.846729,2.945204,0.082024,4.70,0.220000,-0.635954,0.933186,2.923983,0.000000,-0.072890,0.027040,-0.143412
24.100132,0.865114,2.946426,0.051507,2.95,0.220000,-0.636163,0.950049,2.922273,0.000000,-0.070955,0.029454,-0.134887
24.200150,0.883653,2.947133,0.024613,1.41,0.220000,-0.636129,0.967140,2.920112,0.000000,-0.068935,0.031726,-0.130116
24.300107,0.902533,2.947375,0.000947,0.05,0.220000,-0.637589,0.984368,2.917551,0.000000,-0.066624,0.033910,-0.128694
24.400119,0.921715,2.947088,-0.030698,-1.76,0.220000,-0.629103,1.001640,2.914625,0.000000,-0.064069,0.035948,-0.119436
24.500134,0.940726,2.946168,-0.065634,-3.76,0.220000,-0.580557,1.018273,2.911710,0.000000,-0.061724,0.037741,-0.107013
24.600129,0.959823,2.944625,-0.094807,-5.43,0.220000,-0.567971,1.034931,2.908378,0.000000,-0.059314,0.039302,-0.100472
24.699997,0.978615,2.942542,-0.125444,-7.19,0.220000,-0.560748,1.051783,2.904502,0.000000,-0.057200,0.040715,-0.092555
24.800092,0.991455,2.940792,-0.144825,-8.30,0.220000,-0.566304,1.068831,2.900095,0.000000,-0.061075,0.042869,-0.096062
24.900031,1.010520,2.937716,-0.173051,-9.92,0.220000,-0.562734,1.085985,2.895218,0.000000,-0.058684,0.044093,-0.090796
25.000106,1.028909,2.934298,-0.195818,-11.22,0.220000,-0.560501,1.103149,2.889927,0.000000,-0.056963,0.045386,-0.091125
25.100167,1.047432,2.930385,-0.221342,-12.68,0.220000,-0.522621,1.119641,2.884745,0.000000,-0.055065,0.046588,-0.088793
25.200056,1.065916,2.925952,-0.250653,-14.36,0.220000,-0.505199,1.136084,2.879197,0.000000,-0.053121,0.047669,-0.082729
25.300112,1.083660,2.921176,-0.275243,-15.77,0.220000,-0.504389,1.152664,2.873087,0.000000,-0.051876,0.048823,-0.081515
25.400135,1.102639,2.915561,-0.299974,-17.19,0.220000,-0.505689,1.169361,2.866385,0.000000,-0.049304,0.049543,-0.080235
25.500058,1.121000,2.909661,-0.321714,-18.43,0.220000,-0.479592,1.185552,2.859663,0.000000,-0.047235,0.050378,-0.082002
25.600115,1.139581,2.903217,-0.346839,-19.87,0.220000,-0.478412,1.201743,2.852450,0.000000,-0.044856,0.051082,-0.080488
25.700037,1.157780,2.896388,-0.372008,-21.31,0.220000,-0.456549,1.217558,2.845091,0.000000,-0.042708,0.051792,-0.078964
25.800082,1.175601,2.889215,-0.393872,-22.57,0.220000,-0.463181,1.233471,2.837108,0.000000,-0.040816,0.052568,-0.080837
25.900196,1.187903,2.883994,-0.407576,-23.35,0.220000,-0.488335,1.249534,2.828405,0.000000,-0.044297,0.055697,-0.090941
26.000120,1.205486,2.876194,-0.427942,-24.52,0.220000,-0.508836,1.265652,2.819058,0.000000,-0.042295,0.056622,-0.094386
26.100090,1.222639,2.868182,-0.445458,-25.52,0.220000,-0.506521,1.280796,2.810022,0.000000,-0.040547,0.057724,-0.100737
26.200124,1.240149,2.859625,-0.463666,-26.57,0.220000,-0.478321,1.294443,2.801831,0.000000,-0.038253,0.058667,-0.106447
26.300144,1.257326,2.850853,-0.480914,-27.55,0.220000,-0.494766,1.308401,2.792925,0.000000,-0.036077,0.059769,-0.113145
26.400133,1.274388,2.841647,-0.508206,-29.12,0.220000,-0.520711,1.323066,2.782743,0.000000,-0.033786,0.060799,-0.109815
26.500104,1.291035,2.832111,-0.530742,-30.41,0.220000,-0.543599,1.338300,2.771395,0.000000,-0.031668,0.061857,-0.111254
26.600186,1.307665,2.822096,-0.553320,-31.70,0.220000,-0.539849,1.353380,2.759812,0.000000,-0.029332,0.062798,-0.112690
26.700092,1.323652,2.811954,-0.577761,-33.10,0.220000,-0.550008,1.368330,2.747692,0.000000,-0.027350,0.063936,-0.112226
26.800184,1.339668,2.801211,-0.603401,-34.57,0.220000,-0.565590,1.383035,2.735002,0.000000,-0.025089,0.064826,-0.110607
26.900193,1.355357,2.790124,-0.627943,-35.98,0.220000,-0.582875,1.397363,2.721846,0.000000,-0.022857,0.065685,-0.110056
27.000125,1.370005,2.779241,-0.649399,-37.21,0.220000,-0.603106,1.411222,2.708352,0.000000,-0.021357,0.067050,-0.112561
27.100085,1.384642,2.767841,-0.675014,-38.68,0.220000,-0.602550,1.424268,2.695186,0.000000,-0.019565,0.068203,-0.110893
27.200137,1.399467,2.755664,-0.700106,-40.11,0.220000,-0.607562,1.436872,2.681837,0.000000,-0.017277,0.068880,-0.109742
27.300126,1.413406,2.743652,-0.722047,-41.37,0.220000,-0.621657,1.449157,2.668078,0.000000,-0.015540,0.069993,-0.111695
27.400166,1.427423,2.730964,-0.749352,-42.93,0.220000,-0.616433,1.460862,2.654474,0.000000,-0.013395,0.070701,-0.108257
27.500203,1.440999,2.717952,-0.779866,-44.68,0.220000,-0.615374,1.472254,2.640499,0.000000,-0.011344,0.071339,-0.101564
27.600117,1.454086,2.704589,-0.812522,-46.55,0.220000,-0.612961,1.483366,2.626015,0.000000,-0.009418,0.071848,-0.092649
27.700181,1.466711,2.690858,-0.843100,-48.31,0.220000,-0.608824,1.494155,2.611090,0.000000,-0.007611,0.072237,-0.085788
27.800211,1.479062,2.676577,-0.872783,-50.01,0.220000,-0.601462,1.504556,2.595854,0.000000,-0.005710,0.072285,-0.079751
27.900141,1.486871,2.667073,-0.891458,-51.08,0.220000,-0.591809,1.514322,2.580976,0.000000,-0.007970,0.077295,-0.084630
28.000171,1.498408,2.652318,-0.920486,-52.74,0.220000,-0.581933,1.523711,2.565959,0.000000,-0.006136,0.077256,-0.079105
28.100212,1.506185,2.641889,-0.938212,-53.76,0.220000,-0.591674,1.532792,2.550594,0.000000,-0.007683,0.081716,-0.084803
28.200099,1.517306,2.626288,-0.965835,-55.34,0.220000,-0.592774,1.541536,2.534890,0.000000,-0.005489,0.081139,-0.080482
28.300113,1.528696,2.609333,-0.993426,-56.92,0.220000,-0.588472,1.549891,2.518940,0.000000,-0.002652,0.079372,-0.076132
28.400163,1.538891,2.593201,-1.022062,-58.56,0.220000,-0.563047,1.557673,2.503389,0.000000,-0.000623,0.078564,-0.070649
28.500094,1.548919,2.576255,-1.051378,-60.24,0.220000,-0.542561,1.565070,2.487753,0.000000,0.001637,0.077038,-0.064356
28.600146,1.558115,2.559706,-1.076216,-61.66,0.220000,-0.518242,1.572022,2.472351,0.000000,0.003448,0.076033,-0.062463
28.700166,1.567100,2.542470,-1.103646,-63.23,0.220000,-0.504830,1.578671,2.456639,0.000000,0.005441,0.074423,-0.057859
28.800072,1.575708,2.524788,-1.130728,-64.79,0.220000,-0.493913,1.585012,2.440493,0.000000,0.007456,0.072425,-0.053462
28.900125,1.583580,2.507542,-1.154397,-66.14,0.220000,-0.472295,1.590926,2.424531,0.000000,0.009115,0.070948,-0.052392
29.000150,1.591248,2.489598,-1.178739,-67.54,0.220000,-0.463522,1.596477,2.408366,0.000000,0.010961,0.068816,-0.050517
29.100060,1.598275,2.471991,-1.202934,-68.92,0.220000,-0.457573,1.601652,2.391925,0.000000,0.012560,0.067040,-0.048636
29.200154,1.605161,2.453543,-1.222801,-70.06,0.220000,-0.457495,1.606417,2.375299,0.000000,0.014391,0.064474,-0.050993
29.300176,1.611580,2.435383,-1.239312,-71.01,0.220000,-0.464793,1.610741,2.358622,0.000000,0.016140,0.062195,-0.056554
29.400093,1.617919,2.416366,-1.259797,-72.18,0.220000,-0.471375,1.614611,2.341989,0.000000,0.018192,0.059042,-0.057979
29.500141,1.623574,2.398033,-1.282910,-73.51,0.220000,-0.474899,1.618029,2.325458,0.000000,0.019927,0.056580,-0.056663
29.600181,1.628978,2.378940,-1.306714,-74.87,0.220000,-0.465655,1.621019,2.309517,0.000000,0.021781,0.053331,-0.054511
29.700096,1.633876,2.360103,-1.325879,-75.97,0.220000,-0.463042,1.623639,2.293723,0.000000,0.023497,0.050284,-0.056822
29.800174,1.637000,2.347187,-1.341300,-76.85,0.220000,-0.463209,1.625935,2.278287,0.000000,0.023794,0.053139,-0.062763
29.900092,1.641281,2.327837,-1.365291,-78.23,0.220000,-0.462508,1.627906,2.262715,0.000000,0.025605,0.049478,-0.059949
30.000101,1.645167,2.308275,-1.384702,-79.34,0.220000,-0.466458,1.629525,2.246878,0.000000,0.027367,0.045553,-0.061581
30.100156,1.648592,2.288935,-1.405174,-80.51,0.220000,-0.471176,1.630771,2.230873,0.000000,0.029008,0.041783,-0.062005
30.200218,1.650606,2.276338,-1.419725,-81.34,0.220000,-0.487731,1.631635,2.214850,0.000000,0.029573,0.044675,-0.068195
30.300062,1.653275,2.257467,-1.440981,-82.56,0.220000,-0.498449,1.632120,2.198921,0.000000,0.031125,0.041167,-0.067478
30.400126,1.655666,2.237769,-1.460093,-83.66,0.220000,-0.507057,1.632239,2.183158,0.000000,0.032718,0.036766,-0.068791
30.500166,1.658175,2.212304,-1.485630,-85.12,0.220000,-0.489144,1.632120,2.168017,0.000000,0.034744,0.026488,-0.063514
30.600076,1.659183,2.199359,-1.500112,-85.95,0.220000,-0.495801,1.631682,2.153087,0.000000,0.035577,0.028598,-0.069106
30.700068,1.660306,2.180080,-1.525086,-87.38,0.220000,-0.497064,1.630897,2.138176,0.000000,0.036699,0.024318,-0.045711
30.800139,1.660971,2.160779,-1.547279,-88.65,0.220000,-0.495805,1.629767,2.123240,0.000000,0.037364,0.020028,-0.023517
30.900055,1.661210,2.141368,-1.569147,-89.91,0.220000,-0.477384,1.628472,2.108729,0.000000,0.037603,0.015604,-0.001649
31.000123,1.661015,2.122234,-1.593016,-91.27,0.220000,-0.421215,1.627212,2.094168,0.000000,0.037408,0.011481,0.022219
31.100065,1.660416,2.102932,-1.610665,-92.28,0.220000,-0.352597,1.626113,2.079359,0.000000,0.036809,0.007170,0.039869
31.200046,1.659826,2.090164,-1.622897,-92.99,0.220000,-0.293243,1.625246,2.064314,0.000000,0.036220,0.009399,0.052101
31.300149,1.658643,2.070888,-1.640948,-94.02,0.203696,-0.223973,1.624624,2.049137,0.000000,0.035036,0.005139,0.070152
31.400171,1.656476,2.045036,-1.666266,-95.47,0.159413,-0.133278,1.624214,2.033925,0.000000,0.032870,-0.005710,0.095469
31.500084,1.654415,2.024969,-1.679627,-96.24,0.128643,-0.053629,1.623969,2.018737,0.000000,0.030808,-0.010790,0.108831
31.600164,1.652199,2.005963,-1.692990,-97.00,0.102488,0.014693,1.623832,2.004059,0.000000,0.028592,-0.014784,0.122194
31.700230,1.650022,1.989426,-1.709084,-97.92,0.087707,0.073846,1.623763,1.989435,0.000000,0.026415,-0.016311,0.138288
31.800056,1.648166,1.976371,-1.714673,-98.24,0.090004,0.112611,1.623729,1.974610,0.000000,0.024559,-0.014393,0.143877
31.900148,1.646688,1.966176,-1.714353,-98.23,0.106800,0.131295,1.623708,1.959574,0.000000,0.023081,-0.009574,0.143557
32.000174,1.645395,1.957105,-1.709836,-97.97,0.132048,0.135088,1.623689,1.944427,0.000000,0.021788,-0.003641,0.139039
32.100169,1.644026,1.946946,-1.699869,-97.40,0.152762,0.124919,1.623671,1.929721,0.000000,0.020419,0.001200,0.129073
32.200154,1.643022,1.938960,-1.692051,-96.95,0.181018,0.109530,1.623654,1.915019,0.000000,0.019416,0.008211,0.121254
32.300125,1.641471,1.925508,-1.679944,-96.25,0.194427,0.092411,1.623638,1.900098,0.000000,0.017864,0.009755,0.109148
32.400045,1.639797,1.909065,-1.666232,-95.47,0.190203,0.077418,1.623625,1.885446,0.000000,0.016190,0.008300,0.095436
32.500078,1.638134,1.890232,-1.652482,-94.68,0.174940,0.065248,1.623618,1.870643,0.000000,0.014528,0.004472,0.081686
32.600113,1.636658,1.870976,-1.643338,-94.16,0.156435,0.058320,1.623615,1.855575,0.000000,0.013051,0.000221,0.072542
32.700042,1.635399,1.852416,-1.633257,-93.58,0.139877,0.051454,1.623613,1.840303,0.000000,0.011792,-0.003350,0.062461
32.800102,1.634351,1.834526,-1.624740,-93.09,0.126261,0.045222,1.623614,1.824941,0.000000,0.010745,-0.006230,0.053944
32.900107,1.633561,1.819183,-1.619526,-92.79,0.121879,0.040459,1.623613,1.809595,0.000000,0.009955,-0.006573,0.048730
33.000095,1.632882,1.805102,-1.618061,-92.71,0.121505,0.039871,1.623612,1.794761,0.000000,0.009275,-0.005656,0.047265
33.100130,1.632305,1.792308,-1.613314,-92.44,0.127881,0.034751,1.623611,1.779994,0.000000,0.008698,-0.003445,0.042518
33.200119,1.631801,1.779789,-1.609375,-92.21,0.135408,0.028634,1.623611,1.765508,0.000000,0.008194,-0.000965,0.038578
33.300046,1.631341,1.767573,-1.607913,-92.13,0.146801,0.025946,1.623610,1.750795,0.000000,0.007734,0.001808,0.037117
33.400074,1.631016,1.758695,-1.607094,-92.08,0.169103,0.023435,1.623610,1.736194,0.000000,0.007409,0.007934,0.036298
33.500098,1.630347,1.740331,-1.607628,-92.11,0.164836,0.026291,1.623610,1.721286,0.000000,0.006740,0.004574,0.036832
33.600024,1.629814,1.724926,-1.603469,-91.87,0.161016,0.023727,1.623609,1.706480,0.000000,0.006207,0.004158,0.032673
33.700214,1.629308,1.708127,-1.599595,-91.65,0.154868,0.020505,1.623609,1.691399,0.000000,0.005701,0.002388,0.028798
33.800197,1.628996,1.696717,-1.597054,-91.50,0.164803,0.017230,1.623608,1.676444,0.000000,0.005389,0.005974,0.026258
33.900033,1.628568,1.680093,-1.595858,-91.44,0.163355,0.016639,1.623608,1.661254,0.000000,0.004961,0.004326,0.025062
34.000122,1.628150,1.663824,-1.595074,-91.39,0.160956,0.017858,1.623609,1.645804,0.000000,0.004544,0.003070,0.024277
34.100109,1.627783,1.647679,-1.592085,-91.22,0.156129,0.015561,1.623610,1.630607,0.000000,0.004177,0.001924,0.021288
34.200042,1.627564,1.636520,-1.588460,-91.01,0.168960,0.010107,1.623609,1.615352,0.000000,0.003957,0.005754,0.017663
34.300235,1.627221,1.614755,-1.585901,-90.87,0.151491,0.006929,1.623607,1.599955,0.000000,0.003614,-0.000981,0.015105
34.400145,1.626979,1.598178,-1.584014,-90.76,0.142772,0.005818,1.623607,1.584467,0.000000,0.003372,-0.002572,0.013218
34.500027,1.626839,1.587194,-1.581784,-90.63,0.155812,0.002338,1.623606,1.568955,0.000000,0.003232,0.001427,0.010987
34.600083,1.626680,1.571351,-1.580693,-90.57,0.158336,0.000596,1.623606,1.553492,0.000000,0.003073,0.000591,0.009897
34.700102,1.626442,1.551534,-1.585154,-90.82,0.140813,0.008140,1.623608,1.538515,0.000000,0.002835,-0.004223,0.014358
34.800018,1.626188,1.535489,-1.586496,-90.90,0.131262,0.013445,1.623608,1.523629,0.000000,0.002581,-0.005280,0.015699
34.900069,1.625959,1.520203,-1.584695,-90.80,0.155631,0.195322,1.625767,1.504521,0.000000,-0.005863,0.007795,0.013899
35.000097,1.625770,1.505246,-1.582436,-90.67,0.152938,0.046247,1.625919,1.488955,0.000000,0.002163,-0.005512,0.011640
35.100031,1.625676,1.495628,-1.578086,-90.42,0.161089,-0.054403,1.625250,1.475093,0.000000,0.002070,-0.000139,0.007290
35.200077,1.625647,1.480290,-1.567294,-89.80,0.155571,-0.092465,1.624474,1.461628,0.000000,0.002041,-0.000470,-0.003502
35.300116,1.625765,1.464497,-1.561260,-89.45,0.149166,-0.082578,1.623889,1.447693,0.000000,0.002158,-0.001258,-0.009536
35.400139,1.625917,1.448653,-1.563298,-89.57,0.144625,-0.058581,1.623548,1.433187,0.000000,0.002310,-0.002098,-0.007498
35.500058,1.625990,1.433315,-1.570095,-89.96,0.143280,-0.031913,1.623414,1.418263,0.000000,0.002383,-0.002448,-0.000701
35.600115,1.625936,1.418103,-1.577480,-90.38,0.143900,-0.007840,1.623413,1.403130,0.000000,0.002329,-0.002652,0.006683
35.700028,1.625796,1.402993,-1.582084,-90.65,0.144388,0.009431,1.623475,1.387966,0.000000,0.002190,-0.002774,0.011287
35.800040,1.625619,1.388213,-1.583051,-90.70,0.145416,0.018250,1.623550,1.372843,0.000000,0.002012,-0.002553,0.012254
35.900095,1.625436,1.373382,-1.583085,-90.70,0.142896,0.016303,1.623599,1.358232,0.000000,0.001829,-0.002376,0.012288
36.000034,1.625223,1.358323,-1.586741,-90.91,0.140273,0.018920,1.623617,1.343673,0.000000,0.001616,-0.002444,0.015945
36.100093,1.624963,1.343291,-1.587851,-90.98,0.139287,0.022120,1.623620,1.328904,0.000000,0.001357,-0.002467,0.017055
36.200109,1.624797,1.333472,-1.587330,-90.95,0.157364,0.024119,1.623621,1.313935,0.000000,0.001190,0.002716,0.016534
36.300046,1.624526,1.314162,-1.582390,-90.66,0.148705,0.017819,1.623618,1.298842,0.000000,0.000919,-0.001603,0.011593
36.400079,1.624417,1.304240,-1.581184,-90.60,0.164066,0.015772,1.623616,1.283713,0.000000,0.000810,0.003480,0.010388
36.500106,1.624258,1.288827,-1.580347,-90.55,0.164506,0.014731,1.623616,1.269067,0.000000,0.000651,0.003071,0.009551
36.600048,1.624126,1.272553,-1.576728,-90.34,0.158552,0.009525,1.623615,1.254450,0.000000,0.000519,0.001788,0.005932
36.700068,1.624058,1.256607,-1.575016,-90.24,0.153681,0.005899,1.623612,1.239620,0.000000,0.000451,0.000846,0.004220
36.800113,1.624016,1.240484,-1.573260,-90.14,0.149196,0.003157,1.623611,1.224588,0.000000,0.000410,-0.000271,0.002464
36.900026,1.623974,1.224412,-1.572626,-90.10,0.145140,0.001542,1.623610,1.209435,0.000000,0.000367,-0.001356,0.001829
37.000184,1.623963,1.208998,-1.570015,-89.96,0.143261,-0.002277,1.623610,1.194249,0.000000,0.000357,-0.001747,-0.000782
37.100124,1.623995,1.193432,-1.568265,-89.85,0.138108,-0.005827,1.623611,1.179555,0.000000,0.000389,-0.002322,-0.002531
37.200070,1.624029,1.183636,-1.567167,-89.79,0.153216,-0.008869,1.623610,1.164891,0.000000,0.000422,0.002875,-0.003629
37.300094,1.624073,1.164021,-1.570977,-90.01,0.142172,-0.004241,1.623608,1.150021,0.000000,0.000466,-0.001737,0.000181
37.400118,1.624054,1.154099,-1.574516,-90.21,0.157171,0.002480,1.623608,1.134953,0.000000,0.000448,0.003345,0.003720
37.500043,1.623977,1.138685,-1.576888,-90.35,0.161368,0.007700,1.623607,1.119767,0.000000,0.000371,0.002920,0.006091
37.600103,1.623876,1.123499,-1.577806,-90.40,0.162829,0.011129,1.623607,1.104550,0.000000,0.000269,0.002742,0.007010
37.700137,1.623757,1.107705,-1.579092,-90.48,0.157576,0.014370,1.623608,1.089832,0.000000,0.000151,0.001954,0.008296
37.800032,1.623610,1.091305,-1.580162,-90.54,0.150049,0.017059,1.623608,1.075151,0.000000,0.000004,0.000538,0.009366
37.900087,1.623475,1.074271,-1.576802,-90.34,0.141249,0.013059,1.623607,1.060260,0.000000,-0.000132,-0.001488,0.006006
38.000107,1.623393,1.058275,-1.574550,-90.22,0.133026,0.009273,1.623606,1.045642,0.000000,-0.000213,-0.002481,0.003753
38.100024,1.623326,1.043114,-1.576484,-90.33,0.129842,0.011632,1.623605,1.030858,0.000000,-0.000281,-0.002654,0.005687
38.200126,1.623244,1.029320,-1.576054,-90.30,0.131400,0.011942,1.623605,1.016253,0.000000,-0.000363,-0.001433,0.005258
38.300186,1.623193,1.015880,-1.573112,-90.13,0.137540,0.007975,1.623606,1.001394,0.000000,-0.000414,0.000136,0.002315
38.400098,1.623187,1.003149,-1.569251,-89.91,0.148856,0.001709,1.623607,0.986198,0.000000,-0.000419,0.002392,-0.001545
38.500125,1.623220,0.989532,-1.567199,-89.79,0.156150,-0.002993,1.623608,0.971220,0.000000,-0.000387,0.003779,-0.003597
38.600024,1.623273,0.974902,-1.567443,-89.81,0.160317,-0.004152,1.623608,0.956124,0.000000,-0.000334,0.004134,-0.003354
38.700022,1.623326,0.959918,-1.566204,-89.74,0.163307,-0.006714,1.623607,0.940824,0.000000,-0.000281,0.004150,-0.004592
38.800052,1.623374,0.948984,-1.566948,-89.78,0.179772,-0.006096,1.623607,0.925392,0.000000,-0.000233,0.008220,-0.003848
38.900098,1.623432,0.927445,-1.569333,-89.92,0.161230,-0.002537,1.623608,0.910345,0.000000,-0.000175,0.001688,-0.001463
39.000024,1.623425,0.910537,-1.572802,-90.11,0.149123,0.003174,1.623608,0.895321,0.000000,-0.000182,-0.000231,0.002005
39.100046,1.623379,0.893377,-1.573469,-90.15,0.139312,0.005445,1.623607,0.880139,0.000000,-0.000227,-0.002388,0.002673
39.200109,1.623364,0.877026,-1.570704,-89.99,0.133285,0.002279,1.623607,0.864827,0.000000,-0.000243,-0.003729,-0.000093
39.300004,1.623371,0.866699,-1.569231,-89.91,0.149010,-0.000892,1.623606,0.849461,0.000000,-0.000245,0.000932,0.003515
39.400120,1.623396,0.852146,-1.570099,-89.96,0.153623,-0.000350,1.623605,0.834530,0.000000,-0.000449,0.001484,0.024527
39.500143,1.623381,0.838276,-1.572695,-90.11,0.158343,0.012794,1.623668,0.819636,0.000000,-0.001002,0.002818,0.047407
39.600081,1.623352,0.823595,-1.571870,-90.06,0.162181,0.043838,1.623996,0.804494,0.000000,-0.001884,0.003434,0.067010
39.700134,1.623351,0.808181,-1.569078,-89.90,0.164509,0.089353,1.624749,0.789054,0.000000,-0.003063,0.003432,0.084828
39.800134,1.623400,0.792160,-1.566122,-89.73,0.161219,0.123804,1.625779,0.773883,0.000000,-0.004520,0.002904,0.102628
39.900120,1.623497,0.775683,-1.563193,-89.56,0.203355,-0.437265,1.619448,0.751883,0.000000,0.019664,0.044221,0.120608
40.000135,1.623703,0.758802,-1.552503,-88.95,0.220000,-0.023167,1.619982,0.730231,0.000000,-0.008246,0.000771,0.130989
40.100137,1.624085,0.741139,-1.549424,-88.78,0.211076,0.396215,1.624533,0.714890,0.000000,-0.010398,-0.001179,0.149132
40.200057,1.624205,0.734914,-1.553426,-89.00,0.215472,0.709505,1.630451,0.702811,0.000000,-0.013163,0.008349,0.174489
40.300003,1.624463,0.707200,-1.566878,-89.78,0.158739,0.794486,1.635909,0.691959,0.000000,-0.016151,-0.003563,0.209450
40.400082,1.624654,0.686801,-1.551449,-88.89,0.113241,0.691771,1.640451,0.680765,0.000000,-0.019577,-0.008106,0.215706
40.500054,1.625311,0.668615,-1.512746,-86.67,0.095057,0.588168,1.645123,0.667280,0.000000,-0.022902,-0.010429,0.198809
40.600107,1.626648,0.653363,-1.449946,-83.08,0.100234,0.481032,1.649809,0.652246,0.000000,-0.025924,-0.009795,0.157974
40.700028,1.628444,0.641733,-1.382572,-79.22,0.129396,0.404340,1.654869,0.635880,0.000000,-0.028860,-0.005560,0.112674
40.800093,1.630653,0.631751,-1.326756,-76.02,0.167729,0.343713,1.660120,0.619223,0.000000,-0.031771,0.000331,0.079098
40.900110,1.633413,0.621669,-1.283705,-73.55,0.209264,0.317429,1.665857,0.602277,0.000000,-0.034514,0.006091,0.058408
41.000108,1.637614,0.608557,-1.241794,-71.15,0.220000,0.303192,1.672172,0.585216,0.000000,-0.036202,0.008781,0.038981
41.100196,1.643591,0.592148,-1.205669,-69.08,0.220000,0.292233,1.679038,0.568231,0.000000,-0.036509,0.008136,0.025483
41.200126,1.650528,0.574642,-1.182399,-67.75,0.220000,0.293664,1.686383,0.551427,0.000000,-0.036235,0.006305,0.024925
